compound_id,compound_smiles
CHEMBL1081345,CC(C)(C)c1cc(=NC(=O)Nc2ccc(cc2)NC(=O)c2ccc3ccccc3c2)[nH]o1
CHEMBL1081346,CC(C)(C)c1cc(=NC(=O)Nc2ccc(cc2)NC(=O)c2ccccn2)[nH]o1
CHEMBL1081441,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1ccc(cc1)F
CHEMBL1081442,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1ccc(c(c1)F)F
CHEMBL1081509,CC(C)(C)c1cc(=NC(=O)Nc2ccc(cc2)NC(=O)c2cc3ccccc3cn2)[nH]o1
CHEMBL1081510,CC(C)(C)c1cc(=NC(=O)Nc2ccc(cc2)C(=O)Nc2ccccc2)[nH]o1
CHEMBL1081555,C1C=CC[C@H](CC(=NCc2ccc(cc2)Cl)O)C(=NC[C@H](c2ccccc2)OC(=O)CCC1)O
CHEMBL1081556,c1ccc(cc1)[C@H]1CN=C([C@@H](CC=CCCC(=O)O1)CC(=NCc1ccc(cc1)Cl)O)O
CHEMBL1081650,CNC(=NS(=O)(=O)N1CCCCC1)C1=NN(c2ccc(cc2)Cl)C(C1)c1ccccc1
CHEMBL1081726,C1=CC[C@H](CC(=NCc2ccc(cc2)Cl)O)C(=NC[C@H](c2ccccc2)OC(=O)CCC1)O
CHEMBL1081797,c1ccc(C#N)c(c1)/C=C/C(=O)c1ccc(nc1)NC1CCCC1
CHEMBL1081804,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1ccccn1
CHEMBL1081805,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1cccc(Cl)n1
CHEMBL1081806,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1ccc(cn1)Cl
CHEMBL1081832,CNC(=NS(=O)(=O)N1CCC(CC1)F)C1=NN(c2ccc(cc2)Cl)C(C1)c1ccccc1
CHEMBL1081836,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1cccc2c1nsn2
CHEMBL1081992,CNC(=NS(=O)(=O)N1CCC(CC1)C(F)(F)F)C1=NN(c2ccc(cc2)Cl)C(C1)c1ccccc1
CHEMBL1081993,CNC(=NS(=O)(=O)N1CCC(CC1)(F)F)C1=NN(c2ccc(cc2)Cl)C(C1)c1ccccc1
CHEMBL1081998,c1ccc(c(c1)/C=C\C(=O)N1CCC(C(C1)F)Nc1ccc(cc1)F)Cl
CHEMBL1082018,CNC(=NS(=O)(=O)N1CCC(CC1)(F)F)C1=NN(c2ccc(cc2)Cl)[C@H](C1)c1ccccc1
CHEMBL1082075,CC(C)(C)c1cc(=NC(=O)Nc2ccc(cc2)N=C(c2ccncc2)O)[nH]o1
CHEMBL1082152,Cn1cc(c2cc(ccc12)F)C1=C(c2cccc(c2)NCC(CO)O)C(=NC1=O)O
CHEMBL1082178,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1ccc2c(c1)non2
CHEMBL1082179,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1ccc2c(n1)non2
CHEMBL1082296,Cc1cc(ccc1c1[nH]c2ccc(c(C)c2n1)F)OCCCN1C[C@H]2CCCN[C@H]2C1
CHEMBL10825,Cc1cnc(c2ccc(c(c2)OC)OCC(CNCCc2ccc(c(c2)OC)OC)O)[nH]1
CHEMBL1082771,Cc1cc(ccc1c1[nH]c2ccc(c(C)c2n1)F)OCCCN1CCC(C1)N
CHEMBL1083098,Cc1cc(ccc1c1[nH]c2ccc(c(C)c2n1)F)OCCCN1CC2CCNC2C1
CHEMBL1083850,Cc1ccc2cc(C(=O)NC3(CCCC3)C(=N[C@@H](CCCN3CCN(CC3)CC3CCOCC3)Cc3ccccc3)O)sc2c1
CHEMBL108402,Cc1cc2c(CCCC2(C)C)cc1C(=C)c1ccc(cc1)C(=O)O
CHEMBL108457,c1cc(ccc1c1ccc(cc1)C(F)(F)F)C(=O)O
CHEMBL1084810,Cc1cc(ccc1c1[nH]c2ccc(c(C)c2n1)F)OCCCN1CC2CCCNC2C1
CHEMBL108552,CCCn1c(=O)c2c([nH]c(C3CCCCC3)n2)n(CCCCC(=O)c2ccc(cc2)S(=O)(=O)F)c1=O
CHEMBL108557,CC(=O)N1CCCCCC1C#CCN(C)C
CHEMBL108582,CC(=O)N1CCCCC1C#CCN(C)C
CHEMBL1086038,Cc1cc(ccc1c1[nH]c2ccc(c(C)c2n1)F)OCCCN1CC2C(C1)N2C
CHEMBL1086085,Cc1cc(ccc1c1[nH]c2ccc(c(C)c2n1)F)OCCCN1C2CN(C)CC12
CHEMBL1086105,Cc1cc(ccc1c1[nH]c2ccc(c(C)c2n1)F)OCCCN1CCc2c(C1)[nH]cn2
CHEMBL108640,Cc1cc(cc(C)c1C[C@@H](C(=NCCCCN=C([C@@H](Cc1c(C)cc(cc1C)O)N)O)O)N)O
CHEMBL1086580,c1cc(ccc1c1[nH]c2CCSCc2c(=O)n1)C(F)(F)F
CHEMBL1086786,C[C@@]12CC[C@H]3[C@@H](C[C@@H]([C@@H](CO)O3)O)O[C@H]1C[C@@H]1[C@H](C[C@H]([C@H](CCO)O1)O)O2
CHEMBL1086987,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1ccc2c(n1)nsn2
CHEMBL1086988,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1ccc2nccn2n1
CHEMBL1087016,c1ccc(C#N)c(c1)/C=C\C(=O)N1CCC(C(C1)F)N(Cc1ccc(cc1)F)Cc1ccccn1
CHEMBL1087113,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1cccc2nccn12
CHEMBL1087150,C1=CC[C@H](CC(=NCc2ccc(cc2)Cl)O)C(=NC[C@@H](c2ccccc2)OC(=O)CCC1)O
CHEMBL1087180,C[C@H](CC(=O)CC(C)C(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@@H](C(C)(C)[C@@H]1C[C@@H]3O)O
CHEMBL1087721,C1CCN(CC1)N=C(c1c(CO)n(c2ccc(cc2)Cl)c(c2ccc(cc2Cl)Cl)n1)O
CHEMBL10879,Cc1cnc(c2ccc(c(c2)Br)OCC(CNCCc2ccc(c(c2)OC)OC)O)[nH]1
CHEMBL108808,Cc1cc(cc(C)c1C[C@@H](C(=NCCCCCCN=C([C@@H](Cc1c(C)cc(cc1C)O)N)O)O)N)O
CHEMBL1088172,C1=CC[C@@H](CC(=NCc2ccc(cc2)Cl)O)C(=NC[C@@H](c2ccccc2)OC(=O)CCC1)O
CHEMBL1088220,C1CCN(CC1)N=C(c1c(I)n(c2ccc(cc2)Cl)c(c2ccc(cc2Cl)Cl)n1)O
CHEMBL1088221,CSc1c(C(=O)NN2CCCCC2)nc(c2ccc(cc2Cl)Cl)n1c1ccc(cc1)Cl
CHEMBL1088222,CS(=O)(=O)c1c(C(=O)NN2CCCCC2)nc(c2ccc(cc2Cl)Cl)n1c1ccc(cc1)Cl
CHEMBL1088223,CS(=O)c1c(C(=O)NN2CCCCC2)nc(c2ccc(cc2Cl)Cl)n1c1ccc(cc1)Cl
CHEMBL1088244,CSc1c(C(=NN2CCCC2)O)nn(c2ccc(cc2Cl)Cl)c1c1ccc(cc1)Cl
CHEMBL1088245,CSc1c(C(=NN2CCCCC2)O)nn(c2ccc(cc2Cl)Cl)c1c1ccc(cc1)Cl
CHEMBL1088349,CCSc1c(C(=O)NN2CCCCC2)nc(c2ccc(cc2Cl)Cl)n1c1ccc(cc1)Cl
CHEMBL1088376,CSc1c(C(=NN2CCCCCC2)O)nn(c2ccc(cc2Cl)Cl)c1c1ccc(cc1)Cl
CHEMBL1088484,c1ccc(cc1)COCC[C@H]1[C@@H](C[C@@H]([C@@H](CO)O1)O)OCc1ccccc1
CHEMBL1088506,CSc1c(C(=O)NN2CCCC2)nc(c2ccc(cc2Cl)Cl)n1c1ccc(cc1)Cl
CHEMBL1088507,CSc1c(C(=O)NN2CCCCCC2)nc(c2ccc(cc2Cl)Cl)n1c1ccc(cc1)Cl
CHEMBL1088611,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C1)C(=O)N1CCN(CC1)c1cccc2nncn12
CHEMBL1088796,Cc1ccc(cc1c1ccc2c(c1)cnnc2c1ccccc1F)C(=NC1CC1)O
CHEMBL108881,COc1ccc(cc1)c1ccc(cc1)C(=O)O
CHEMBL1088977,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@H](n2cnc3c(N)ncnc23)O1)O)O
CHEMBL1089865,Cc1ccc(cc1c1cc2cnn(c3c(cccc3F)F)c2n(C)c1=O)C(=NC1CC1)O
CHEMBL1090089,Cn1c2c(cc(c1=O)Oc1ccc(cc1F)F)c[nH]c(=NC(CCO)CCO)n2
CHEMBL1090090,c1cc(c(c(c1)F)N(c1ccc(c(c2ccc(cc2F)F)n1)C(=N)O)C(=N)O)F
CHEMBL1090448,c1ccc(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O
CHEMBL109117,Cc1cc2c(cc1C(=C)c1ccc(cn1)C(=O)O)C(C)(C)CCC2(C)C
CHEMBL1091199,Cc1ccc(cc1c1cc2cnn(c3ccc(cc3F)F)c2n(C)c1=O)C(=NC1CC1)O
CHEMBL1092013,Cc1ccc(cc1c1cc2cnn(c3ccccc3F)c2n(C)c1=O)C(=NC1CC1)O
CHEMBL109203,Cc1cc(cc(C)c1C[C@@H](C(=NCCCCN=C([C@@H](Cc1ccccc1)N)O)O)N)O
CHEMBL109204,Cc1cc(cc(C)c1C[C@@H](C(=NCCN=C([C@@H](Cc1c(C)cc(cc1C)O)N)O)O)N)O
CHEMBL109279,CC(C)c1cc(cc(C#Cc2ccc(cc2)N(=O)=O)c1O)Cc1c(C)cc(cc1C)OCC(=O)O
CHEMBL109293,CC(C#CCN1CCCC1)N1CCN=C1O
CHEMBL1093180,CN1CCN(CC1)c1c2c(c3cc(ccc3o2)Cl)ncn1
CHEMBL1093231,C1CCc2c(C1)c1c(ncnc1s2)NN
CHEMBL109378,CC(C)NCC(c1ccc(cc1)O)O
CHEMBL1094250,Cc1cc2c(cc(c(c2C(=NC[C@H](C)c2ccccc2)O)O)O)c(c1c1c(C)cc2c(cc(c(c2C(=NC[C@H](C)c2ccccc2)O)O)O)c1O)O
CHEMBL109430,CCCCCc1ccc(cc1)C#Cc1cc(cc(C(C)C)c1O)Cc1c(C)cc(cc1C)OCC(=O)O
CHEMBL1094366,Cc1cc2c(cc(c(c2C(=NC[C@@H](C)c2ccccc2)O)O)O)c(c1c1c(C)cc2c(cc(c(c2C(=NC[C@@H](C)c2ccccc2)O)O)O)c1O)O
CHEMBL1094474,c1ccnc(c1)C#CC1=C/C(=N/OCCOCC[18F])/CCC1
CHEMBL1094562,CC(=O)N1C[C@H](C[C@@H]1C(=O)N1CCCN(CC1)C1CCC1)Oc1ccc(cc1)F
CHEMBL1094639,c1ccc2cc(ccc2c1)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O
CHEMBL1094640,c1cc(cc(c1)N(=O)=O)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O
CHEMBL109467,C1CCN(C1)CC#CCN1CCN(C=O)C1=O
CHEMBL109480,C=CCNC1=C2C[C@@H](C)C[C@@H]([C@@H]([C@@H](C)C=C(C)[C@@H]([C@H](C=CC=C(C)C(=NC(=CC1=O)C2=O)O)OC)OC(=N)O)O)OC
CHEMBL109489,c1ccc(cc1)N=C(O)OC1CCCCC1CN1CCOCC1
CHEMBL1094973,C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)([O-])OP(=O)(O)O)O1)O)O
CHEMBL1094974,C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)([O-])OP(=O)(O)O)O1)O)O
CHEMBL1094975,c1ccc(cc1)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O
CHEMBL109528,COc1ccccc1N1CCN(CC1)CC1CC(=O)c2ccsc2C1
CHEMBL1095309,COc1ccc(cc1)C1C2=C(c3ccccc3CC2)N=c2n1c(=O)/c(=C/c1ccc(c3cccc(c3)C(=O)O)o1)/s2
CHEMBL1095355,C1CC(C1)N1CCCN(CC1)C(=O)[C@H]1C[C@@H](CN1)Oc1ccsc1
CHEMBL109548,c1ccc2c(c1)C(CC2=O)CN1CCC(CC1)C(=O)c1ccc(cc1)F
CHEMBL1095533,CC(=O)N1C[C@H](C[C@H]1C(=O)N1CCCN(CC1)C1CCC1)Oc1ccc(cc1)SC
CHEMBL1095547,CSc1ccc(cc1)O[C@H]1C[C@H](C(=O)N2CCCN(CC2)C2CCC2)NC1
CHEMBL1095608,c1cc(ccc1C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O)C(=O)O
CHEMBL1095609,COc1cccc(c1)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O
CHEMBL1095619,c1cc(cc(c1)F)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O
CHEMBL1095620,c1cc(ccc1C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O)Cl
CHEMBL1095845,c1cc(cc(c1)O[C@H]1C[C@H](C(=O)N2CCCN(CC2)C2CCC2)NC1)F
CHEMBL1095846,C1CC(C1)N1CCCN(CC1)C(=O)[C@H]1C[C@@H](CN1)Oc1ccc(cc1)F
CHEMBL1095847,C1CC(C1)N1CCCN(CC1)C(=O)[C@H]1C[C@@H](CN1)Oc1ccc(cc1)Cl
CHEMBL1095877,c1cc(cc(c1)O[C@H]1C[C@H](C(=O)N2CCCN(CC2)C2CCC2)NC1)Cl
CHEMBL1095941,c1ccc(c(c1)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O)Cl
CHEMBL109626,CC(C#CCN1CCCC1)N(C)C(=N)O
CHEMBL1096380,CC(C)(C)c1c(/C=c\2/c(n/c(=C\c3ccccc3)/c(n2)O)O)nc[nH]1
CHEMBL1096435,CS(=O)(=O)c1ccc(cc1)[C@@H](CC1CCCC1)C(=Nc1nccs1)O
CHEMBL109673,c1cc(ccc1C(=O)C1CCN(CCC2CCc3c(ccs3)C2=O)CC1)F
CHEMBL1096827,CC(=O)N1C[C@H](C[C@@H]1C(=O)N1CCCN(CC1)C1CCC1)Oc1cccc(c1)F
CHEMBL1096926,CN(C)C(=N/N=C/c1ccc2ccccc2n1)S
CHEMBL1097075,COc1ccccc1C1C2=C(c3ccccc3CC2)N=c2n1c(=O)/c(=C/c1cccc(c1)OCC(=O)O)/s2
CHEMBL1097143,C1CC(C1)N1CCCN(CC1)C(=O)[C@H]1C[C@@H](CN1)Oc1ccc(cc1)C(F)(F)F
CHEMBL1097176,CCCN(CCC)C(=O)C(=O)c1c2cc(ccc2[nH]c1c1ccccc1)N=C=S
CHEMBL1097198,C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O
CHEMBL1097199,c1cc(cc(c1)Cl)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O
CHEMBL1097503,CCCCCCN(CCCCCC)C(=O)C(=O)c1c2cc(ccc2[nH]c1c1ccccc1)N=C=S
CHEMBL1097637,c1cc(cc(c1)C(F)(F)F)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O
CHEMBL1097881,C1CC(C1)N1CCCN(CC1)C(=O)[C@H]1C[C@@H](CN1)Oc1ccc(cc1)C#N
CHEMBL1097882,C1CCC(C1)N1CCCN(CC1)C(=O)[C@H]1C[C@@H](CN1)Oc1ccc(cc1)F
CHEMBL1097883,C1CCC(C1)N1CCCN(CC1)C(=O)[C@H]1C[C@@H](CN1)Oc1ccc(cc1)C#N
CHEMBL1097967,Cc1cccc(c1)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O
CHEMBL1097968,c1cc(c(cc1Cl)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O)Cl
CHEMBL1097969,Cc1ccccc1C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O
CHEMBL1097971,c1cc(ccc1C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O)F
CHEMBL109815,CC1CCN(CC#CCN2CCCC2)C1=O
CHEMBL109818,Cc1cc(cc(C)c1C[C@@H](C(=NCCCCN=C([C@@H](Cc1ccc(cc1)O)N)O)O)N)O
CHEMBL1098195,C1CC(C1)N1CCCN(CC1)C(=O)[C@@H]1C[C@H](CN1)Oc1ccc(cc1)C#N
CHEMBL10983,Cc1c(C)nc(c2ccc(cc2)OCC(CNCCc2ccc(c(c2)OC)OC)O)[nH]1
CHEMBL1098324,COc1ccc(cc1)C1C2=C(c3ccccc3CC2)N=c2n1c(=O)/c(=C/c1ccc(c(c1)OC)OCc1cccc(c1)C(=O)O)/s2
CHEMBL1098485,CN1C[C@H](C[C@@H]1C(=O)N1CCCN(CC1)C1CCC1)Oc1ccc(cc1)F
CHEMBL1098608,c1cc(c(cc1F)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O)Cl
CHEMBL1098696,CS(=O)c1c(C(=NN2CCCCC2)O)nn(c2ccc(cc2Cl)Cl)c1c1ccc(cc1)Cl
CHEMBL1098781,CC(=O)N1C[C@H](C[C@@H]1C(=O)N1CCCN(CC1)C1CCC1)Oc1ccsc1
CHEMBL10988,CC(C)c1c[nH]c(c2ccc(cc2)OCC(CNC(C)C)O)n1
CHEMBL1098875,c1ccc2c(c1)c(=O)n1c3ccc(cc3C(=O)c1n2)F
CHEMBL1098931,c1ccc(c(c1)C[n+]1cn(c2c1c(nc(=N)[nH]2)O)[C@H]1[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O1)O)O)F
CHEMBL1099012,C(CCCNC(=O)C(=O)c1c2cc(ccc2[nH]c1c1ccccc1)N=C=S)CCNc1ccc(c2c1non2)N(=O)=O
CHEMBL1099132,c1ccc(cc1)O[C@H]1C[C@H](C(=O)N2CCCN(CC2)C2CCC2)NC1
CHEMBL1099147,Cc1cc(ccc1Cl)O[C@H]1C[C@H](C(=O)N2CCCN(CC2)C2CCC2)NC1
CHEMBL1099169,C(C[C@@H](C(=O)O)N)Cn1cc[nH]c1=N
CHEMBL10998,COCc1c[nH]c(c2ccc(cc2)OCC(CNCCc2ccc(c(c2)OC)OC)O)n1
CHEMBL110018,CN(CC#CCN1CCCC1)C(=N)O
CHEMBL110158,CC(C)c1cc(cc(C#Cc2ccc(cc2)N)c1O)Cc1c(C)cc(cc1C)OCC(=O)O
CHEMBL110219,Cc1cc(C)cc(c1)C(=O)N1CCN(C(C1)c1ccc(c(c1)Cl)Cl)C(=O)CNC1CCN(CC1)Cc1ccccc1
CHEMBL110239,CCCN(C/C=C/I)C1CCc2ccc(cc2C1)O
CHEMBL110335,CC(C)c1cc(ccc1O)Cc1c(C)cc(cc1C)C[C@@H](C(=O)O)N
CHEMBL110339,CC(c1ccccc1)(c1ccccc1)C(=O)O[C@@H]1CC2CC(C1)N(C)C2
CHEMBL11051,COc1ccc(CCNCC(COc2ccc(cc2)c2[nH]cc(Br)n2)O)cc1OC
CHEMBL11065,CCCN1CC[C@H]2Cc3c(cccc3O)C[C@H]12
CHEMBL11066,CCCN1CC[C@@H]2Cc3c(cccc3O)C[C@@H]12
CHEMBL110686,C=C[C@@]1(C)CC(=O)[C@@]2([C@@]3(C)[C@H](CCC(C)(C)[C@@H]3[C@@H]([C@@H]([C@@]2(C)O1)OC(=NCCN=C=S)O)O)O)O
CHEMBL110739,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O
CHEMBL11080,COc1ccc(CCNCC(COc2ccc(cc2)COCc2ncc[nH]2)O)cc1OC
CHEMBL110808,CN1CC2CC1C[C@@H](C2)OC(=O)C(c1ccccc1)c1ccccc1
CHEMBL11081,CC(=O)N(C)CC#CCN1CCCC1
CHEMBL110847,COc1ccccc1N1CCN(CCC2CCc3c(ccs3)C2=O)CC1
CHEMBL110892,CC(=O)N1CCCC1C#CCN1CCCC1
CHEMBL11092,COc1ccc(CCNCC(COc2ccc(cc2Cl)c2ncc(Br)[nH]2)O)cc1OC
CHEMBL11093,CCOCc1c[nH]c(c2ccc(cc2)OCC(CNCCc2ccc(c(c2)OC)OC)O)n1
CHEMBL110948,C1Cc2c(ccs2)C(=O)C1CCN1CCC(CC1)c1c2ccc(cc2on1)F
CHEMBL11097,CC(C)(C)c1c[nH]c(c2ccc(cc2)OCC(CNCCc2ccc(c(c2)OC)OC)O)n1
CHEMBL111,Cc1c(C(=NN2CCCCC2)O)nn(c2ccc(cc2Cl)Cl)c1c1ccc(cc1)Cl
CHEMBL111028,CC(C)C[C@@H](C(=O)O)N=C([C@H](Cc1c(C)cccc1C)N=C(CN=C(CN=C([C@H](Cc1c(C)cc(cc1C)O)N)O)O)O)O
CHEMBL111090,C/C(=N\OCC(CNC(C)(C)C)O)/c1cc(c(c(c1)Cl)OC(C)C1=NCCN1)Cl
CHEMBL1111,Cc1cc(C)nc(n1)O[C@H](C(=O)O)C(c1ccccc1)(c1ccccc1)OC
CHEMBL111103,C/C(=N\OCC(CNC(C)(C)C)O)/C1CC1
CHEMBL11112,COc1ccc(CCNCC(COc2ccc(cc2)CCc2ncc(Br)[nH]2)O)cc1OC
CHEMBL111189,C(CC(=O)c1ccc(cc1)F)CN1CCN(CCC2CCc3c(ccs3)C2=O)CC1
CHEMBL11125,CC(C)NCC(COc1ccc(cc1)Cc1ncc(Br)[nH]1)O
CHEMBL111327,CC(=O)N1CCCC1C#CC[N+](C)(C)C
CHEMBL11135,CC(C)(C)NCC(COc1ccc(cc1)Cc1ncc(c2cccs2)[nH]1)O
CHEMBL111393,c1cc(ccc1C(=O)C1CCN(CC1)CC1CC(=O)c2ccsc2C1)F
CHEMBL111425,C=C[C@@]1(C)CC(=O)[C@@]2([C@@]3(C)[C@H](CCC(C)(C)[C@@H]3[C@@H]([C@@H]([C@@]2(C)O1)OC(=NCCCCN=C(CCc1ccc(cc1)O)O)O)O)O)O
CHEMBL11145,CC(C)c1c[nH]c(c2ccc(cc2)OCC(CNCCc2ccc(c(c2)OC)OC)O)n1
CHEMBL111467,C1CCN(C1)CC#CCN1C(=O)CN=C1O
CHEMBL111509,c1ccc2c(c1)C(CC2=O)CN1CCN(CCCC(=O)c2ccc(cc2)F)CC1
CHEMBL111514,C=C[C@@]1(C)CC(=O)[C@@]2([C@@]3(C)[C@H](CCC(C)(C)[C@@H]3[C@@H]([C@@H]([C@@]2(C)O1)OC(=O)C)OC(=NCCN=C(CBr)O)O)O)O
CHEMBL11155,COc1ccc(CCNCC(COc2ccc(cc2)c2nccs2)O)cc1OC
CHEMBL111694,CC(C)(C)NCC(COc1cc(c(c(c1)Cl)NC1=NCCN1)Cl)O
CHEMBL111697,CC(C)(C)NCC(COCC1CN=C(N1)Nc1c(cccc1Cl)Cl)O
CHEMBL11170,C=CCN1CC[C@@H]2Cc3c(cccc3OC)C[C@@H]12
CHEMBL11171,CC(C)NCC(COc1ccc(cc1)c1[nH]cc(c2cccs2)n1)O
CHEMBL111734,CCS(=O)(=O)Nc1cccc(Cc2cnc[nH]2)c1C
CHEMBL111738,C=C[C@@]1(C)CC(=O)[C@@]2([C@@]3(C)[C@H](CCC(C)(C)[C@@H]3[C@@H]([C@@H]([C@@]2(C)O1)OC(=NCCCCCCCN=C(CCc1ccc(cc1)O)O)O)O)O)O
CHEMBL11178,COc1ccc(CCNCC(COc2ccc(cn2)c2ncc(c3cccs3)[nH]2)O)cc1OC
CHEMBL111861,C[C@]12CC[C@H](C=C1CC[C@H]1[C@@H]3CC[C@](C(=O)CO)([C@@]3(C)CC(=O)[C@H]21)O)O
CHEMBL111953,CC(C)c1cc(cc(C#Cc2ccccc2)c1O)Cc1c(C)cc(cc1C)OCC(=O)O
CHEMBL11205,COc1ccc(CCNCC(COc2ccc(cc2)Cc2ncc(c3cccs3)[nH]2)O)cc1OC
CHEMBL112065,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(cc2)c2ccccc2)CC1
CHEMBL112087,CC(C)c1cc(Cc2c(C)cc(cc2C)OCC(=O)O)cc(c2ccc(cc2)N(=O)=O)c1O
CHEMBL112099,C(Cc1cnc[nH]1)COc1ccc(cc1)C(=O)N.C(=C\C(=O)O)\C(=O)O
CHEMBL112157,CC(Cc1ccc2c(c1)OCO2)NCC(c1ccc(c(c1)C(=N)O)O)O
CHEMBL11219,CCCCN=C(NCCNCC(COc1ccc(cc1)c1[nH]cc(C)n1)O)O
CHEMBL112208,CCN(CC)CCCCCCN(Cc1ccccc1OC)CC(=O)N1c2ccccc2C(=Nc2cccnc12)O
CHEMBL11224,Cc1c(Cl)nc(c2ccc(cc2)OCC(CNCCc2ccc(c(c2)OC)OC)O)[nH]1
CHEMBL112244,CN(CCCCCCCCN(C)CCCCCCNCC(=O)N1c2ccccc2C(=Nc2cccnc12)O)CCCCCCN
CHEMBL112297,CCCCCCCCCCCCCCCC(=O)OC[C@@H](C(=O)OCc1ccccc1)N=C(CN=C(CCCCCCCCCCCCC)O)O
CHEMBL112301,CCC/C(=N\O)/c1ccc(cc1)OCCCc1cnc[nH]1.C(=C\C(=O)O)\C(=O)O
CHEMBL11244,c1ccc2c(c1)ccc(COc1ccc(cc1)/C=C/C(=O)c1cc(cc(c1O)C(=O)O)Br)n2
CHEMBL112629,CCCCC/C(=N\O)/c1ccc(cc1)OCCCc1cnc[nH]1.C(=C\C(=O)O)\C(=O)O
CHEMBL112670,COC(=O)c1ccc(cc1)OCCCc1cnc[nH]1
CHEMBL112676,CC(c1ccc(cc1)OCCCc1cnc[nH]1)O.C(=C\C(=O)O)\C(=O)O
CHEMBL11268,c1ccc(cc1)NC(=NCCNCC(COc1ccccc1C#N)O)O
